language,script,country,region_dialect,source_type,source_ref,collection_date,text,domain,topic,theme,sensitive_characteristic,safety_flag,pii_removed,collector_id
Hausa,latin,Nigeria,Standard,web_public,https://www.rumbunilimi.com.ng/,2026-03-04,Infaƙul Maisuri Fii Taarikhi Bilaadittukruur,culture_and_religion,Hausa history,public_interest,,safe,FALSE,
Hausa,latin,Nigeria,Standard,web_public,https://www.rumbunilimi.com.ng/,2026-03-04,"Daarul Kutub, 1974",education,Book collection,specialized_advice,,safe,FALSE,
Hausa,latin,Nigeria,Unknown,web_public,https://www.rumbunilimi.com.ng/,2026-03-04,How Europe Under Developed Africa,governance_civic,Europe's development impact,public_interest,,safe,FALSE,
Hausa,latin,Nigeria,Unknown,web_public,https://www.rumbunilimi.com.ng/,2026-03-04,"Bogle-L ‘Ouverture Publications, London and Tanzanian Publishing House, Dar-Es-Salam",media_and_online,Publishing houses,public_interest,,safe,FALSE,
Hausa,latin,Nigeria,Kano,web_public,https://www.rumbunilimi.com.ng/,2026-03-04,"Tattaunawa da Abdullahi Maikano Darma, shugaban Kasuwar Kurmi a ranar 15 ga watan Janairu na shekarar 2019",livelihoods_and_work,Kurmi market leadership,public_interest,,safe,FALSE,
Hausa,latin,Nigeria,Standard,web_public,https://www.rumbunilimi.com.ng/,2026-03-04,Yakasai T,culture_and_religion,personal name,public_interest,,safe,FALSE,
Hausa,latin,Nigeria,Standard,web_public,https://www.rumbunilimi.com.ng/,2026-03-04,"Tanko Yakasai, The Story of a Humble Life, An Autobiography, Volume I",culture_and_religion,Tanko Yakasai's autobiography,public_interest,,safe,FALSE,
Hausa,latin,Nigeria,Unknown,web_public,https://www.rumbunilimi.com.ng/,2026-03-04,"Government Printers, Kano-Nigeria",governance_civic,Government printers,public_interest,,safe,FALSE,
Hausa,latin,Nigeria,Katsina,web_public,https://www.rumbunilimi.com.ng/,2026-03-04,"Barka da Zuwa Masarautar Daura Fadar Daura Mai Martaba Sarkin Daura, Alhaji (Dr",culture_and_religion,Greeting at the Palace of Daura,public_interest,,safe,FALSE,
Hausa,latin,Nigeria,Standard,web_public,https://www.rumbunilimi.com.ng/,2026-03-04,"Masarautar Burumawa Gabatarwa Masarautar Burum (Bogghom), masarauta ce da ke cikin ƙaramar hukumar Kanam, a jahar Plateau, a Tarayyar Najeriya",governance_civic,Masarauta of Burumawa,public_interest,,safe,FALSE,
Hausa,latin,Nigeria,Standard,web_public,https://www.rumbunilimi.com.ng/,2026-03-04,"An ƙirƙiri wannan masarauta tare da ƙarin wasu masaratu guda goma a shekarar 2002, zamanin mulkin gwamnan Plateau, Joshua Chibi Dariye da jama'iyyarsa ta PDP",governance_civic,Hausa politics and governance,public_interest,,safe,FALSE,
Hausa,latin,Nigeria,Standard,web_public,https://www.rumbunilimi.com.ng/,2026-03-04,"Burumawa sun ɗauki tsawon shekaru 35, suna fafutikar ganin kafuwar wannan masarauta a yunƙurinsu na kufcewa danniya da binne tarihinsu da masarautar Kanam ta yi yunƙurin aikatawa",culture_and_religion,history of Kanam Emirate,public_interest,,safe,FALSE,
Hausa,latin,Nigeria,Standard,web_public,https://www.rumbunilimi.com.ng/,2026-03-04,"Alhaji Shehu Suleiman, shi ne sarkinta na farko, mai taken, Pankwal Bogghom; wanda ke da ma'ana ta sarkin Burum",culture_and_religion,Hausa traditional ruler,public_interest,,safe,FALSE,
Hausa,latin,Nigeria,Standard,web_public,https://www.rumbunilimi.com.ng/,2026-03-04,Sarkin ne mai daraja ta biyu,culture_and_religion,respect and status,public_interest,,safe,FALSE,
Hausa,latin,Nigeria,Wukari,web_public,https://www.rumbunilimi.com.ng/,2026-03-04,"Shekarau Angyu Masa Ibi Kuvyo II, Aku-Uka na Wukari Jukunawa Shafin Tarihi Daular Kwararrafa Shafin Wukari Masarautar Wukari Tarihin Wukari Tarihin Jukunawa Zaɓen Sarki Majalisar Sarkin Zaman Majalisa Yaƙuƙuwan Jukunawa Sarakunan jukunawa (Dr",culture_and_religion,Jukunawa history,public_interest,,safe,FALSE,
Hausa,latin,Nigeria,Standard,web_public,https://www.rumbunilimi.com.ng/,2026-03-04,") Shekarau Angyu, CFR Tura wannan shafi zuwa ga abokai ta: Share Tweet Latsa madannin ""Like"" ka nuna goyon baya ko kuma ""Share"" ka yaɗa shafin",media_and_online,social media sharing,public_interest,,safe,FALSE,
Hausa,latin,Nigeria,Kano,web_public,https://www.rumbunilimi.com.ng/,2026-03-04,"Barka da Zuwa Masarautar Bichi Mai Martaba Sarkin Bichi Alhaji Nasir Ado Bayero A Fada Hoto: Twitter: hrh_nasir_ado_bayero Gabatarwa Bichi, gari ne mai daɗaɗɗen tarihi",culture_and_religion,Visit to Bichi Emirate,public_interest,,safe,FALSE,
Hausa,latin,Nigeria,Kano,web_public,https://www.rumbunilimi.com.ng/,2026-03-04,"Shi ne matsugunnin ƙaramar hukumar Bichi, fadar Gundumar Bichi sannan kuma fadar Masarautar Bichi, da ke cikin Jahar Kano da ke Najeriya",governance_civic,Bichi local government and palace,public_interest,,safe,FALSE,
Hausa,latin,Nigeria,Kano,web_public,https://www.rumbunilimi.com.ng/,2026-03-04,"Sabuwar masarauta ce da Mai Girma Gwamnan Kano Alhaji Abdullahi Umar Ganduje, OFR, Khadimul Islam ya kafa ta a shekarar 2020 biyo wa bayan buƙatar da ke akwai na faɗaɗa masarutun jahar Kano domin kusantar da jama’a da gwamnati da kuma kusanta gwamnati da jama’a",governance_civic,New Kano government,public_interest,,safe,FALSE,
Hausa,latin,Nigeria,Kano,web_public,https://www.rumbunilimi.com.ng/,2026-03-04,"Alhaji Aminu Ado Bayero shi ne ya zama sarki na farko a wannan masarauta, sannan kuma bayan ɗaukaka likafarsa zuwa kan kujerar da mahaifinsa ya bari, Alhaji (Dr) Ado bayero; wato naɗin da aka yi masa a matsayin sabon sarkin Kano na goma sha biyar a cikin jerin sarakunan Fulani a Kano, sai ƙaninsa Alhaji Nasir Bayero ya maye gurbinsa",culture_and_religion,Succession of Kano Emirate,public_interest,,safe,FALSE,
Hausa,latin,Nigeria,Zaria,web_public,https://www.rumbunilimi.com.ng/,2026-03-04,"Barka da Zuwa Masarautar Zazzau Fadar Masarautar Zazzau Sarautar Haɓawa Sarakunan Haɓe Gunguma Matazo umsah Tamusa Sulaimanu Maswaza Dinzaki Nayoga Kauchi Nawainchi Michikai Kewo Bashikar Majiɗaɗi Dihirahi Jinjiku Sukanu Moman Abu Ɗan Masukwana Nohirr Kowanissa Bakwa Turunku Ibrahimu Karama Kafo Baƙo Aliyu I Isma'ilu Musa Gadi Hamza Abdaku Burema Aliyu II Makama Rabo Ibrahim Basuka Baƙo Sukana Aliyu III Ibrahima Makaman Abu Senu Baƙo Isharku Burema Baƙo Muhammadu Uban Bawa Makama Gani Abu Muhd Ɗan'ashakuka Makama Abu Bawo Yunusa Yakuba Aliyu IV Chikkoku Muhammadu Jatau Makau Dutsen Kufena Sarautar Barebari Sarakunan Barebari Yamusa Hammada Muhammadu Abdullahi Abdullahi Usman Yero Muhammadu Ɗalhatu Ibrahim Ja’afaru Sarautar Fulani Sarakunan Fulani Musa Bamalli Abdulkarim Sidi Abubakar Abdussalami Abubakar Muhammadu Aliyu Aminu Shehu Idris Shafin Tarihi Masarautar Zazzau Sarakunan Zazzau Ƙofofin Zazzau Ganuwar Zazzau Sarakunan Zazzau Musa Bamalli Yamusa Abdulkarim Hammada Muhammadu Sani Sidi Abubakar Abdussalami Abdullahi Abubakar Abdullahi Muhammadu Usman Yero Shehu Idris Ƙofofin Zazzau Ƙofar Kona Ƙofar Gayan Ƙofar Kuyambana Ƙofar Doka Ƙofar Bai Ƙofar Galadima Ƙofar Matarkwasa Ƙofar Jatau Ƙofar Tukur-Tukur Jahar Kaduna Tura wannan shafi zuwa ga abokai ta: Share Tweet Latsa madannin ""Like"" ka nuna goyon baya ko kuma ""Share"" ka yaɗa shafin",culture_and_religion,Zazzau Emirate rulers,public_interest,,safe,FALSE,
Hausa,latin,Nigeria,Katsina,web_public,https://www.rumbunilimi.com.ng/,2026-03-04,"Barka da Zuwa Masarautar Katsina Kukar Katsi Sarkunan Haɓe Gidan Durɓawa Sarkin Katsina Kumayau Sakin Katsina Rumba Rumba Sarkin Katsina Bataretare Sarkin Katsina Jin Marata Sarkin Katsina Yankatsari Sarkin Katsina Jibda Yaƙi (Sanau) Mai Martaba Sarkin Katsina Abdumumin Kabir Usman, CFR Sarakunan Fulani Dallazawa: Umarun Dallaje 1807 – 1835 Muhammadu Bello 1835 – 1844 Saddiƙu 1344 – 1869 Ahmadu Rufa’i 1869 – 1869 Ibrahim 1869 – 1882 Musa 1882 – 1887 Abubakar 1887 – 1905 Yero 1905 – 1906 Sulluɓawa Muhammadu Dikko 1906 - 1944 A",culture_and_religion,Katsina Emirate history,public_interest,,safe,FALSE,
Hausa,latin,Nigeria,Standard,web_public,https://www.rumbunilimi.com.ng/,2026-03-04,Usman Nagogo 1944 – 1981 A,culture_and_religion,Usman Nagogo,public_interest,age,safe,FALSE,
Hausa,latin,Nigeria,Unknown,web_public,https://www.rumbunilimi.com.ng/,2026-03-04,Muhammad Kabir Usman 1981 - 2008 A,culture_and_religion,Name and Dates,public_interest,age,sensitive,FALSE,
Hausa,latin,Nigeria,Katsina,web_public,https://www.rumbunilimi.com.ng/,2026-03-04,"Muhammadu Tsaga Rana 1637 – 1649 Mai ɗaraye 1649 – 1660 Sulaiman 1660 – 1673 Usman Tsaga Rana 1673 – 1692 Toyariru 1692 – 1705 Yanka Tsari (Uban Yara I) 1705 – 1708 Uban Yara II 1708 – 1740 Jan Hazo (ɗan Uban Yara) 1740 – 1751 Tsaga Rana 1751 – 1764 Muhammadu Kayiba 1764 – 1771 Karya Giwa 1771 – 1788 Giwa Agwaragi 1788 – 1802 Gozo 1802 – 1804 Bawa ɗan Giwa 1804 – 1805 Muhammadu Maremawa 1805 – 1806 Magajin Haladu 1806 – 1807 Shafin Tarihi Tarihin Katsina Gidan Korau Hasumiyar Gobarau Sanau da Korau Kwalejin Katsina Durɓi ta Kusheyi Ƙofofin Katsina Ƙofar Guga Ƙofar ‘Yanɗaka Ƙofar Ƙaura Ƙofar Durɓi Ƙofar Sauri Ƙofar Turmi Ƙofar Keke Ƙofar Angulu Ƙofar Gazobi Ƙofar Ƙwaya Ƙofar Waziri Ƙofar Soro Ƙofar Marusa Tura wannan shafi zuwa ga abokai ta: Share Tweet Latsa madannin ""Like"" ka nuna goyon baya ko kuma ""Share"" ka yaɗa shafin",culture_and_religion,Katsina emirate history,public_interest,,safe,FALSE,
Hausa,latin,Nigeria,Standard,web_public,https://www.rumbunilimi.com.ng/,2026-03-04,"Barka da Zuwa Masarautar Dutse Fadar Dutse Mai Martaba Sarkin Dutse, Alhaji (Dr",culture_and_religion,Greeting at the palace,public_interest,,safe,FALSE,
Hausa,latin,Nigeria,Kano,web_public,https://www.rumbunilimi.com.ng/,2026-03-04,") Nuhu Muhammad Sanusi, CFR Dutse Gadawur",culture_and_religion,Name and title,public_interest,,safe,FALSE,
Hausa,latin,Nigeria,Standard,web_public,https://www.rumbunilimi.com.ng/,2026-03-04,Kiran Shehu Ɗanfodiye Gabatarwa Kira shi ne matakin farko na jahadin Shehu,culture_and_religion,Shehu's Jihad,public_interest,,safe,FALSE,
Hausa,latin,Nigeria,Standard,web_public,https://www.rumbunilimi.com.ng/,2026-03-04,"Shehu ya fara kiran jama’a zuwa ga bin haƙiƙanin addinin Musulunci da kuma watsar da dukkan wani abu sabo ko wanda ba addini ba a garin Ɗagel, lokacin bai wuce shekaru 20 da haihuwa ba a cikin shekarar 1188 ta Hijirar Annabi Muhammadu (SAW) wanda kuma ya yi daidai da 1774 miladiyya",culture_and_religion,Hausa religious practices,public_interest,religion,safe,FALSE,
Hausa,latin,Nigeria,Standard,web_public,https://www.rumbunilimi.com.ng/,2026-03-04,Wannan kira na Shehu ya yi shi a cikin shekaru 30 (1774 - 1804),culture_and_religion,Shehu's 30-year reign,public_interest,,safe,FALSE,
Hausa,latin,Nigeria,Standard,web_public,https://www.rumbunilimi.com.ng/,2026-03-04,"Tushe Buƙatar wannan kira na Shehu ta taso ne bayan da Shehu ya nazarci jama’ar Ƙasar Hausa ya kuma taras cewa, masu mulkin Ƙasar Hausa a wannan zamanin kafirai ne kai tsaye ko kuma fasiƙai, mafiya yawa daga cikin malamai kuma ma’abota bidi’a ne, saboda haka sai jama’a suka zamo suna kafircewa Allah a aƙida, sannan kuma suna saɓa masa",culture_and_religion,Criticizing religious authorities,hate_or_insult,religion,sensitive,FALSE,
Hausa,latin,Nigeria,Standard,web_public,https://www.rumbunilimi.com.ng/,2026-03-04,Saboda haka sai Shehu ya yi ƙoƙari wajen ilimantar da waɗannan jama’a,education,education,public_interest,,safe,FALSE,
Hausa,latin,Nigeria,Standard,web_public,https://www.rumbunilimi.com.ng/,2026-03-04,"Wa’azi, da kuma rubuta waƙoƙi cikin harshen Fullanci da Larabci, su ne hanyoyin da Shehu ya riƙa bi wajen rushe gurɓatacciyar bauta, rushe bidi’a, kawar da tsafi, da kuma yaɗa sunna da ilimantar da jama’a",culture_and_religion,"Hausa language, religious teachings",public_interest,,safe,FALSE,
Hausa,latin,Nigeria,Standard,web_public,https://www.rumbunilimi.com.ng/,2026-03-04,Yakan fita a duk daren Juma’a dan yin wa’azi,culture_and_religion,Friday sermon,public_interest,,safe,FALSE,
Hausa,latin,Nigeria,Standard,web_public,https://www.rumbunilimi.com.ng/,2026-03-04,Sauran ranaku kuma (Asabar zuwa Laraba) yakan fita dan bayar da karatu a fannoni ilimin addinin da kuma ganawa da baƙi,culture_and_religion,weekly schedule,public_interest,,safe,FALSE,
Hausa,latin,Nigeria,Standard,web_public,https://www.rumbunilimi.com.ng/,2026-03-04,"Bayan la’asar kuma, yakan fita dan bayar da darasi a fannonin fassarar Alƙur’ani, hadisai, fiƙihu, da kuma sufanci",culture_and_religion,Hausa religious education,public_interest,,safe,FALSE,
Hausa,latin,Nigeria,Standard,web_public,https://www.rumbunilimi.com.ng/,2026-03-04,"Bayan waɗannan lokuta da Shehu ke gudanar da waɗannan ayyuka a Ɗagel, yakan kuma samu wani lokaci ya fita zuwa wasu garuruwan dan yaɗa wannan kira nasa ta hanyar wa’azi",culture_and_religion,Religious activities and outreach,public_interest,,safe,FALSE,
Hausa,latin,Nigeria,Sokoto,web_public,https://www.rumbunilimi.com.ng/,2026-03-04,"A wannan lokaci duk garuruwan da Shehu ya je, yakan koma gida; wato garin Ɗagel",culture_and_religion,Shehu's travel,public_interest,,safe,FALSE,
Hausa,latin,Nigeria,Kano,web_public,https://www.rumbunilimi.com.ng/,2026-03-04,"Ƙofar Gidan Shehu a Ɗagel Haka Shehu ya ci gaba da wannan kira nasa kuma jama’a suna amsa, suna tururuwa zuwa gare shi, har sai da ya kai garuruwan Kabi, ya kiraye su zuwa ga tsarkake imanin su da kuma Musuluncin su, da kyautatawa, da kuma barin mummunar bauta",culture_and_religion,Religious call and invitation,public_interest,religion,sensitive,FALSE,
Hausa,latin,Nigeria,Standard,web_public,https://www.rumbunilimi.com.ng/,2026-03-04,"Sai aka samu jama’a masu yawa suka tuba, sannan kuma suka bishi zuwa garin sa ƙungiya-ƙungiya a lokacin da ya koma gida, suna sauraron wa’azin sa",culture_and_religion,religious conversion,public_interest,,safe,FALSE,
Hausa,latin,Nigeria,Standard,web_public,https://www.rumbunilimi.com.ng/,2026-03-04,Da waɗannan jama’a Allah ya buɗe kiran Shehu,culture_and_religion,Invocation of divine intervention,public_interest,,safe,FALSE,
Hausa,latin,Nigeria,Standard,web_public,https://www.rumbunilimi.com.ng/,2026-03-04,"Kiran Shehu a Fadar Bawa A farkon kiran nasa, Shehu ya zamo mai nisantar sarakuna, baya zuwa fadodinsu, baya hulɗa da su",culture_and_religion,Shehu's estrangement from rulers,public_interest,,safe,FALSE,
Hausa,latin,Nigeria,Standard,web_public,https://www.rumbunilimi.com.ng/,2026-03-04,"Daga baya kuma da jama’arsa suka yawaita, sai ya ga akwai buƙatar kiran sarakuna zuwa ga bin Allah tsantsa",culture_and_religion,religious calling,public_interest,,safe,FALSE,
Hausa,latin,Nigeria,Sokoto,web_public,https://www.rumbunilimi.com.ng/,2026-03-04,"Saboda haka sai ya je fadar sarkin Gobir Bawa, ya sanar da shi nagartaccen addinin Musulunci, ya kuma kira ye shi da bin wannan tafarkin da kuma tsayar da adalci a cikin mulkin sa",culture_and_religion,Conversion to Islam,public_interest,religion,safe,FALSE,
Hausa,latin,Nigeria,Standard,web_public,https://www.rumbunilimi.com.ng/,2026-03-04,Daga na sai Shehu ya koma gida,household_and_care,someone returning home,public_interest,,safe,FALSE,
Hausa,latin,Nigeria,Standard,web_public,https://www.rumbunilimi.com.ng/,2026-03-04,"Kiran Shehu a Garuruwan Zamfara Bayan wannan kuma sai Shehu ya tafi zuwa garuruwan Zamfara, inda ya shafe kimanin shekaru biyar yana kira zuwa ga Allah",culture_and_religion,travel and religion,public_interest,,safe,FALSE,
Hausa,latin,Nigeria,Standard,web_public,https://www.rumbunilimi.com.ng/,2026-03-04,Jama’a da yawa sun amsa wannan kira na Shehu,culture_and_religion,community response to Shehu's call,public_interest,,safe,FALSE,
Hausa,latin,Nigeria,Sokoto,web_public,https://www.rumbunilimi.com.ng/,2026-03-04,"Yarjejeniyar Shehu da Bawa Karɓuwar da wannan kira na Shehu ya samu a waɗannan yankuna, ya matuƙar tayar da hankalin sarakunan Ƙasar Hausa",governance_civic,Leadership appointment,public_interest,,safe,FALSE,
Hausa,latin,Nigeria,Standard,web_public,https://www.rumbunilimi.com.ng/,2026-03-04,"Da Bawa ya tambayi labarin Shehu aka gaya masa, sai ya aikawa dukkan malaman da ke ƙasar sa cewa yana neman su a cikin watan Zulhijja, da nufin idan suka je zai kashe su",culture_and_religion,Religious request,public_interest,,safe,FALSE,
Hausa,latin,Nigeria,Sokoto,web_public,https://www.rumbunilimi.com.ng/,2026-03-04,"A lokacin da Shehu ya isa Gobir, sarkin Gobir Bawa ya fita zuwa Sallar Idi",culture_and_religion,Eid prayer,public_interest,,safe,FALSE,
Hausa,latin,Nigeria,Standard,web_public,https://www.rumbunilimi.com.ng/,2026-03-04,Haka nan ma Shehu ya fita tare da jama’ar Musulmi zuwa masallaci a kan raƙuminsa,culture_and_religion,Going to the mosque,public_interest,,safe,FALSE,
Hausa,latin,Nigeria,Standard,web_public,https://www.rumbunilimi.com.ng/,2026-03-04,"Da jama’ar Bawa suka hangi Shehu, sai suka tafi zuwa gare shi suka bar sarki Bawa shi kaɗai",governance_civic,Visiting a leader,public_interest,,safe,FALSE,
