language,script,country,region_dialect,source_type,source_ref,collection_date,text,domain,topic,theme,sensitive_characteristic,safety_flag,pii_removed,collector_id
Hausa,latin,Nigeria,Standard,web_public,https://fasahar-intanet.blogspot.com/,2026-02-19,"Don Allah, tsakanin uwa da uba wa yaro yafi gado wajen siffa",culture_and_religion,family relationships,public_interest,,safe,false,
Hausa,latin,Nigeria,Standard,web_public,https://fasahar-intanet.blogspot.com/,2026-02-19,Saboda mafi yawan mutune sun fi debo kamannin iyayensu mata da dabiunsu,culture_and_religion,family and society,stereotypes,gender,sensitive,false,
Hausa,latin,Nigeria,Standard,web_public,https://fasahar-intanet.blogspot.com/,2026-02-19,Za ka ga uba fari tas amma in matarsa baka ce sai aga mafi yawan yayansa bakake,culture_and_religion,marriage and relationships,stereotypes,gender,sensitive,false,
Hausa,latin,Nigeria,Standard,web_public,https://fasahar-intanet.blogspot.com/,2026-02-19,Haka nan za a ga mutum baki kirin amma in matarsa fara ce sai aga mafi yawan 'ya'yansa farare,culture_and_religion,Physical appearance,stereotypes,ethnicity,sensitive,false,
Hausa,latin,Nigeria,Kano,web_public,https://fasahar-intanet.blogspot.com/,2026-02-19,Daga Mahfuz Tasiu Kano,livelihoods_and_work,location,public_interest,,safe,false,
Hausa,latin,Nigeria,Standard,web_public,https://fasahar-intanet.blogspot.com/,2026-02-19,"A gaida Mahfooz, sannu da kokari",culture_and_religion,Greeting,public_interest,,safe,false,
Hausa,latin,Nigeria,Standard,web_public,https://fasahar-intanet.blogspot.com/,2026-02-19,Wannan tsokaci ne kan abin da ka lura dashi,culture_and_religion,Advice and observation,public_interest,,safe,false,
Hausa,latin,Nigeria,Standard,web_public,https://fasahar-intanet.blogspot.com/,2026-02-19,"Amma na yi bayani iya gwargwado a kasidun da suka gabata kan wannan al'mari, da hujjoji na hadisai da kuma bayanan masana kimiyyar halitta na zamani cewa, tsakanin Uba da Uwa akwai nau'ukan dabi'un halitta da suke raba wa 'ya'yansu",culture_and_religion,Hausa cultural beliefs,public_interest,,safe,false,
Hausa,latin,Nigeria,Standard,web_public,https://fasahar-intanet.blogspot.com/,2026-02-19,Domin 'ya'ya sukan yi kamaiceceniya da dayan iyayensu ne sanadiyyar rinjiyar dabi'a da siffar halitta da kowanne cikin iyayensu nasu keyi,culture_and_religion,Upbringing and parenting,stereotypes,culture,sensitive,false,
Hausa,latin,Nigeria,Standard,web_public,https://fasahar-intanet.blogspot.com/,2026-02-19,"Misali, idan dabi'ar halittar Uba (Paternal Genes) a bangaren launin jiki sun fi na Uwa karfi (wato yana da ""Dominant Trait""), 'ya'yansa za su yi kama da shi a wannan bangaren",health,Genetic inheritance,specialized_advice,,safe,false,
Hausa,latin,Nigeria,Kano,web_public,https://fasahar-intanet.blogspot.com/,2026-02-19,"Sannan idan uwar tana da rinjayen dabi'ar halitta a bangaren saurin fushi, to, ana iya samun wasu 'ya'yan su zama masu masu saurin fushi, ko da kuwa sunyi kama da mahaifinsu wajen launin jiki",culture_and_religion,Parenting and child behavior,stereotypes,gender,sensitive,false,
Hausa,latin,Nigeria,Standard,web_public,https://fasahar-intanet.blogspot.com/,2026-02-19,"Sannan Manzon Allah (tsira da amincin Allah su kara tabbata a gare shi) ya nuna cewa lallai idan maniyyin namiji ya zama a saman na macen (ko ya rigayi nata, ya zama a sama), to dan da za a samu ta sanadiyyar wannan haduwa zai yi kama da mahaifinsa ne",culture_and_religion,Islamic teaching,public_interest,,safe,false,
Hausa,latin,Nigeria,Standard,web_public,https://fasahar-intanet.blogspot.com/,2026-02-19,"A takaice dai kamaiceceniya ta fuska ko launin fatar jiki, ba ita ce kadai kamaiceceniya ba, akwai dabi'un zuci, da tsawon jiki, da girma ko sirantakar gabobin jiki, da launin gashin kai, da tsarin hakora, da tsarin fadi ko sirantakar yatsu da dai sauransu, wanda idan aka yi la'akari dasu, za a ga ko da 'ya'ya sun biyo Uwarsu a launi, ta wani bangaren bai hana suyi kama da mahaifinsu, idan aka yi la'akari da wadancan dalilai",culture_and_religion,physical appearance and character traits,stereotypes,,safe,false,
Hausa,latin,Nigeria,Standard,web_public,https://fasahar-intanet.blogspot.com/,2026-02-19,Assalamu alaikum Baban Sadiq ya aiki?,culture_and_religion,Greeting and inquiry,public_interest,,safe,false,
Hausa,latin,Nigeria,Standard,web_public,https://fasahar-intanet.blogspot.com/,2026-02-19,"Don Allah ka kara taimaka mini da wani adireshin gidan yanar sadarwa na Muslunci, wanda zan rika aika tambaya ana bani amsa da hausa",media_and_online,Requesting Hausa language resources,public_interest,,safe,false,
Hausa,latin,Nigeria,Standard,web_public,https://fasahar-intanet.blogspot.com/,2026-02-19,Kwanaki ka bani na www,media_and_online,request,public_interest,,safe,false,
Hausa,latin,Nigeria,Standard,web_public,https://fasahar-intanet.blogspot.com/,2026-02-19,"com to, sai dai ina son na harshen Hausa ne",education,Hausa language interest,public_interest,,safe,false,
Hausa,latin,Nigeria,Standard,web_public,https://fasahar-intanet.blogspot.com/,2026-02-19,Da fatan babu matsala nagode,culture_and_religion,gratitude,public_interest,,safe,false,
Hausa,latin,Nigeria,Katsina,web_public,https://fasahar-intanet.blogspot.com/,2026-02-19,"Usman Muazu Funtua, Katsina State",household_and_care,Location,public_interest,,safe,false,
Hausa,latin,Nigeria,Standard,web_public,https://fasahar-intanet.blogspot.com/,2026-02-19,"Wa alaikumus salam, Malam Usman bark aka dai",culture_and_religion,Greeting,public_interest,,safe,false,
Hausa,latin,Nigeria,Standard,web_public,https://fasahar-intanet.blogspot.com/,2026-02-19,"Kamar yadda kace, wanda na baka kwanakin bayan na harshen Turanci ne, ma'ana da harshen Turanci ake aika tambaya, haka ma cikin harshen Turanci ake amsawa",education,Hausa language and communication,public_interest,,safe,false,
Hausa,latin,Nigeria,Standard,web_public,https://fasahar-intanet.blogspot.com/,2026-02-19,Wannan shafi da na baka dai shi ne shafi mafi shahara a Intanet kan abin da ya shafi aikawa da karbar amsar fatawowi kan al'amuran Musulunci,media_and_online,online resources on Islamic affairs,public_interest,,safe,false,
Hausa,latin,Nigeria,Standard,web_public,https://fasahar-intanet.blogspot.com/,2026-02-19,"A gaskiya a halin yanzu dai ban san wani shafi karbabbe, cikin harshen Hausa, wanda ke karba da kuma amsa tambayoyi kan sha'anin Musulunci ba",culture_and_religion,Hausa language resources,public_interest,,safe,false,
Hausa,latin,Nigeria,Standard,web_public,https://fasahar-intanet.blogspot.com/,2026-02-19,Wannan ne ma yasa na baka wannan din,culture_and_religion,explanation or justification,public_interest,,safe,false,
Hausa,latin,Nigeria,Standard,web_public,https://fasahar-intanet.blogspot.com/,2026-02-19,"Tabbas akwai wasu shafukan yanar sadarwa na wasu kungiyoyi inda malamansu ke amsa tambayoyi, amma ba wai musamman aka gina shafukan don amsa tambayoyi ba",media_and_online,Online platforms and discussion forums,public_interest,,safe,false,
Hausa,latin,Nigeria,Standard,web_public,https://fasahar-intanet.blogspot.com/,2026-02-19,"Amma idan kana da shafi a Dandalin Facebook, kana iya neman duk malamin da hankalinka ya kwanta dashi, ka shiga shafinsa don aika tambayarka, za a baka amsa",media_and_online,social media use,public_interest,,safe,false,
Hausa,latin,Nigeria,Standard,web_public,https://fasahar-intanet.blogspot.com/,2026-02-19,"Akwai malamai da dama 'yan Najeriya, shahararru, kuma Hausawa, masu shafuka a Dandalin Facebook",education,Hausa educators,public_interest,,safe,false,
Hausa,latin,Nigeria,Standard,web_public,https://fasahar-intanet.blogspot.com/,2026-02-19,Kuma muddin ka aika tambaya za su amsa maka in Allah yaso,culture_and_religion,prayer and response,public_interest,,safe,false,
Hausa,latin,Nigeria,Standard,web_public,https://fasahar-intanet.blogspot.com/,2026-02-19,"Allah sa a dace, amin",culture_and_religion,prayer,public_interest,religion,safe,false,
Hausa,latin,Nigeria,Kano,web_public,https://fasahar-intanet.blogspot.com/,2026-02-19,"Salamun alaikum Baban Sadik, don Allah yaya zan mayar da shafin Facebook di na ya zama dandali?",media_and_online,Requesting Facebook account access,public_interest,,safe,false,
Hausa,latin,Nigeria,Standard,web_public,https://fasahar-intanet.blogspot.com/,2026-02-19,"Kuma wane ne Harun Yahya, da gudunmawarsa a kimiyance?",culture_and_religion,Harun Yahya's background,public_interest,,safe,false,
Hausa,latin,Nigeria,Standard,web_public,https://fasahar-intanet.blogspot.com/,2026-02-19,Abul-waraqat Ayagi,culture_and_religion,Proper name,public_interest,,safe,false,
Hausa,latin,Nigeria,Standard,web_public,https://fasahar-intanet.blogspot.com/,2026-02-19,Dubun gaisuwa ga Abul Waraqaat,culture_and_religion,Greeting,public_interest,,safe,false,
Hausa,latin,Nigeria,Standard,web_public,https://fasahar-intanet.blogspot.com/,2026-02-19,"Dangane da abin da ya shafi canza shafin Facebook ya koma Dandali, sai dai ka bude Dandali na musamman, wanda shafin ke bayar da damar budewa, wato ""Group"" ko ""Page",media_and_online,Facebook account change,public_interest,,safe,false,
Hausa,latin,Nigeria,Standard,web_public,https://fasahar-intanet.blogspot.com/,2026-02-19,""" Galibin shahararrun malamai da shugabanninmu na siyasa suna da shafuka ko Dandali na musamman a shafin Facebook",media_and_online,Hausa social media,public_interest,,safe,false,
Hausa,latin,Nigeria,Standard,web_public,https://fasahar-intanet.blogspot.com/,2026-02-19,"Idan kana bukata ba sai ka canza shafinka ba, wanda zai zama mai wahala a gareka, kana iya bude Dandali na Musamman",media_and_online,using technology,specialized_advice,,safe,false,
Hausa,latin,Nigeria,Standard,web_public,https://fasahar-intanet.blogspot.com/,2026-02-19,"Idan ka shiga shafinka, ka gangara kasa daga bangaren hagu, za ka ga inda aka rubuta ""Create a Group,"" kana shiga za ka ga yadda ake budewa, babu wahala",media_and_online,Using social media,public_interest,,safe,false,
Hausa,latin,Nigeria,Standard,web_public,https://fasahar-intanet.blogspot.com/,2026-02-19,"Dangane da Harun Yahya kuma, wani shahararren mai bincike ne kan fannin halitta a musulunce, da bambance-bambancen da ke tsakanin mahangar Kur'ani da mahangar Malaman kimiyyar karnoni biyar zuwa yau",culture_and_religion,Harun Yahya's research on religion,public_interest,,safe,false,
Hausa,latin,Nigeria,Standard,web_public,https://fasahar-intanet.blogspot.com/,2026-02-19,"Asalin sunansa shi ne Adnan Oktar, kuma an haife shi ne a birnin Ankara na kasar Turkiyya cikin shekarar 1956, yana da shekaru 57 kenan a duniya yanzu",culture_and_religion,biography,public_interest,,safe,false,
Hausa,latin,Nigeria,Standard,web_public,https://fasahar-intanet.blogspot.com/,2026-02-19,"Ya yi karatunsa gaba daya a birnin Istanbul na kasar Turkiyya, inda ya karanta fannin Falsafa",education,Education in Turkey,public_interest,,safe,false,
Hausa,latin,Nigeria,Standard,web_public,https://fasahar-intanet.blogspot.com/,2026-02-19,"Adnan Oktar mutum ne mai sha'awa kan binciken malaman kimiyya musamman na wannan zamani, tare da gwama fahimtarsu da wanda ke cikin Kur'ani ko Hadisai ingantattu",education,Research on modern scientists,public_interest,,safe,false,
Hausa,latin,Nigeria,Standard,web_public,https://fasahar-intanet.blogspot.com/,2026-02-19,"Littafin farko da ya fara fitarwa shi ne ""The Atlas of Creation,"" wanda babban kundi ne kan bayanan da suka shafi halittu, da tsarin halittarsu, da hotunansu, da kuma mu'jizar Allah da ke cikin halittatarsu",culture_and_religion,Hausa literature and creation,public_interest,,safe,false,
Hausa,latin,Nigeria,Standard,web_public,https://fasahar-intanet.blogspot.com/,2026-02-19,"Bayan wannan akwai rubuce-rubuce da yawa da ya yi daga baya, duk a kan fannin kimiyyar halittu ne da sama da kasa da duwatsu da kuma sararin samaniya",culture_and_religion,Hausa culture and nature,public_interest,,safe,false,
Hausa,latin,Nigeria,Standard,web_public,https://fasahar-intanet.blogspot.com/,2026-02-19,"A halin yanzu yana da gidan rediyo na musamman inda yake tattaunawa kan asalin halitta, da kuma shafukan yanar gizo masu dauke da dukkan rubuce-rubucensa",media_and_online,radio and online content,public_interest,,safe,false,
Hausa,latin,Nigeria,Standard,web_public,https://fasahar-intanet.blogspot.com/,2026-02-19,"Ya yi suna a kasashen Yamma, saboda yada rubuce-rubucensa da yake yi a duk sadda aka buga",media_and_online,Hausa writing reputation,public_interest,,safe,false,
Hausa,latin,Nigeria,Standard,web_public,https://fasahar-intanet.blogspot.com/,2026-02-19,"Yakan aika su kyauta ga shahararrun masana kimiyya, da jami'o'n kasasashen turai da Amurka baki daya",education,Gift to renowned scientists,public_interest,,safe,false,
Hausa,latin,Nigeria,Standard,web_public,https://fasahar-intanet.blogspot.com/,2026-02-19,"Duk da cewa galibinsu ba su yaba abin da yake yi ko yake rubutawa, amma hakan dai ya yi tasiri wajen jawo hankalin turawa da dama kan ayoyin Kur'ani da ke bayani kan halitta baki daya",culture_and_religion,Hausa perspective on Quran,public_interest,,safe,false,
Hausa,latin,Nigeria,Standard,web_public,https://fasahar-intanet.blogspot.com/,2026-02-19,"Ga duk mai son karin bayani kan rayuwarsa da rubuce-rubucensa, ana iya samu a shafinsa na yanar gizo da ke: www",media_and_online,online information,public_interest,,safe,false,
Hausa,latin,Nigeria,Standard,web_public,https://fasahar-intanet.blogspot.com/,2026-02-19,harunyahya,culture_and_religion,person name,stereotypes,,safe,false,
Hausa,latin,Nigeria,Standard,web_public,https://fasahar-intanet.blogspot.com/,2026-02-19,Da fatan an gamsu,culture_and_religion,hope,public_interest,,safe,false,
Hausa,latin,Nigeria,Standard,web_public,https://fasahar-intanet.blogspot.com/,2026-02-19,A yau ga mu dauke da wasu daga cikin wasikunku,governance_civic,picking up documents,public_interest,,safe,false,
Hausa,latin,Nigeria,Standard,web_public,https://fasahar-intanet.blogspot.com/,2026-02-19,"Wadanda na amsa a lokacin da aka turo, na goge su",culture_and_religion,responding to a request,public_interest,,safe,false,
Hausa,latin,Nigeria,Standard,web_public,https://fasahar-intanet.blogspot.com/,2026-02-19,Wadanda ke nan a yanzu su ne wadanda ban samu amsa su ba sadda masu sakonnin suka aiko,governance_civic,undelivered messages,public_interest,,safe,false,
Hausa,latin,Nigeria,Standard,web_public,https://fasahar-intanet.blogspot.com/,2026-02-19,"Akwai wadanda aka aiko ta akwatin Imel, su ma wadannan duk na amsa su",media_and_online,Email communication,public_interest,,safe,false,
Hausa,latin,Nigeria,Standard,web_public,https://fasahar-intanet.blogspot.com/,2026-02-19,Sai kuma wadanda suka kira don neman karin bayani,education,Requesting additional information,public_interest,,safe,false,
Hausa,latin,Nigeria,Standard,web_public,https://fasahar-intanet.blogspot.com/,2026-02-19,"Kada a mance, idan an tashi aiko sako, a rika hadawa da adireshi",livelihoods_and_work,instructions or advice,public_interest,,safe,false,
Hausa,latin,Nigeria,Standard,web_public,https://fasahar-intanet.blogspot.com/,2026-02-19,"Kuma ga dukkan masu sha'awan kasidun da suka bayyana a shafin nan cikin shekarar da ta gabata, a halin yanzu na loda su gaba daya cikin shafukanmu da ke Intanet",media_and_online,Online media content,public_interest,,safe,false,
Hausa,latin,Nigeria,Standard,web_public,https://fasahar-intanet.blogspot.com/,2026-02-19,"Idan kasidun Kimiyyar Sadarwa ne zalla, a je shafin da ke: [URL]",education,Scientific research,public_interest,,safe,true,
Hausa,latin,Nigeria,Standard,web_public,https://fasahar-intanet.blogspot.com/,2026-02-19,"com idan kuma na sauran fannin ilmin kimiyya ne zalla, sai aje wannan shafin: [URL]",education,Academic disciplines,public_interest,,safe,true,
Hausa,latin,Nigeria,Standard,web_public,https://fasahar-intanet.blogspot.com/,2026-02-19,com Da fatan za a dace,culture_and_religion,hope,public_interest,,safe,false,
Hausa,latin,Nigeria,Unknown,web_public,https://fasahar-intanet.blogspot.com/,2026-02-19,…………………………………………………,N/A,N/A,N/A,,safe,false,
Hausa,latin,Nigeria,Standard,web_public,https://fasahar-intanet.blogspot.com/,2026-02-19,"Assalamu alaikum Baban Sadik, ina maka fatan alheri tare da daukacin musulmai",culture_and_religion,Greeting and good wishes,public_interest,religion,safe,false,
Hausa,latin,Nigeria,Standard,web_public,https://fasahar-intanet.blogspot.com/,2026-02-19,"Don Allah ina so kayi min bayani a kan ""Hacking",media_and_online,Hacking,specialized_advice,,safe,false,
Hausa,latin,Nigeria,Standard,web_public,https://fasahar-intanet.blogspot.com/,2026-02-19,""" Wassalam, ka huta lafiya",culture_and_religion,Greeting and well-wishes,public_interest,,safe,false,
Hausa,latin,Nigeria,Standard,web_public,https://fasahar-intanet.blogspot.com/,2026-02-19,Muhammad U,culture_and_religion,personal name,public_interest,,safe,false,
Hausa,latin,Nigeria,Kano,web_public,https://fasahar-intanet.blogspot.com/,2026-02-19,"Bala, daga unguwar Kofar Ruwa ""B"" karamar hukumar Dala, jihar Kano",livelihoods_and_work,Hausa person's place of origin,public_interest,,safe,false,
Hausa,latin,Nigeria,Standard,web_public,https://fasahar-intanet.blogspot.com/,2026-02-19,[PHONE],household_and_care,phone,public_interest,,safe,true,
Hausa,latin,Nigeria,Standard,web_public,https://fasahar-intanet.blogspot.com/,2026-02-19,"Wa alaikumus salam Malam Muhammad, da fatan kana lafiya",culture_and_religion,Greeting and well-being,public_interest,,safe,false,
Hausa,latin,Nigeria,Standard,web_public,https://fasahar-intanet.blogspot.com/,2026-02-19,Ina godiya da addu'arka,culture_and_religion,expressing gratitude,public_interest,,safe,false,
Hausa,latin,Nigeria,Standard,web_public,https://fasahar-intanet.blogspot.com/,2026-02-19,"A baya bayanai sun gabata masu tsawo kan kalmar ""Hacking"" da ""Hackers"", wato dandatsanci kenan, ko aikin fasakwaurin kwamfuta",media_and_online,Hacking and hackers,stereotypes,,sensitive,false,
Hausa,latin,Nigeria,Standard,web_public,https://fasahar-intanet.blogspot.com/,2026-02-19,Abin da wannan kalam ke nufi shi ne tsarin amfani da kwarewar ilmin kwamfuta wajen aiwatar da wasu ayyuka na amfani ne ko cutarwa,education,computer technology use,public_interest,,safe,false,
Hausa,latin,Nigeria,Standard,web_public,https://fasahar-intanet.blogspot.com/,2026-02-19,Kalma ce mai harshe biyu wajen ma'ana,culture_and_religion,language and meaning,public_interest,,safe,false,
Hausa,latin,Nigeria,Standard,web_public,https://fasahar-intanet.blogspot.com/,2026-02-19,"Asali ana amfani da ita ne ga 'yan dandatsa, matasa ko kwararru masu amfani da kwarewarsu wajen aiwatar da ta'adanci ta hanyar kwamfuta da Intanet; ko sace bayanan sirri, ko yada kwayoyin cutar kwamfuta, ko leken asirin abin da mutane ko ma'aikatan hukumomi ke yi",media_and_online,Cybercrime and online threats,misinformation,,sensitive,false,
Hausa,latin,Nigeria,Standard,web_public,https://fasahar-intanet.blogspot.com/,2026-02-19,"Amma da tafiya tayi nisa, sai aka canza wa kalmar ma'ana, inda a galibi ake amfani da kalmar da manufar kwarewa wajen sarrafa kwamfuta da aiki da ita",livelihoods_and_work,computer use,public_interest,,safe,false,
Hausa,latin,Nigeria,Standard,web_public,https://fasahar-intanet.blogspot.com/,2026-02-19,"Duk wanda aka kira shi da ""Hacker"" kuma ana daukansa a matsayin kwararre ne wanda ya san makaman amfani da sarrafa kwamfuta",livelihoods_and_work,Computer hacking,stereotypes,other,safe,false,
Hausa,latin,Nigeria,Standard,web_public,https://fasahar-intanet.blogspot.com/,2026-02-19,"A yayin da ake amfani da kalmar ""Cracking"" ko ""Crackers"" wajen nufin masu aiwatar da ta'addanci",governance_civic,Terrorist activities,public_interest,,sensitive,false,
Hausa,latin,Nigeria,Standard,web_public,https://fasahar-intanet.blogspot.com/,2026-02-19,Duk da wannan canji dai har yanzu akan yi amfani da kalmar ne wajen nufin masu aiwatar da ta'addanci ta hanyar kwamfuta da Intanet,media_and_online,use of technology for terrorism,misinformation,,sensitive,false,
Hausa,latin,Nigeria,Standard,web_public,https://fasahar-intanet.blogspot.com/,2026-02-19,"Baban sadiq sannu da aiki, Allah ya kara basira kuma ya raya mana sadik",culture_and_religion,blessings and well-wishes,public_interest,,safe,false,
Hausa,latin,Nigeria,Standard,web_public,https://fasahar-intanet.blogspot.com/,2026-02-19,"Daga Lauwali Ja'afar mai nema ga Allah, dan (Niger), Malali, Kaduna",culture_and_religion,personal identification,public_interest,ethnicity,safe,false,
Hausa,latin,Nigeria,Standard,web_public,https://fasahar-intanet.blogspot.com/,2026-02-19,"Lauwali barka dai, ina godiya matuka da addu'arka, kaima Allah kara maka basira, ya kuma ba ka wadatuwa wajen nema ga Allah, da'iman",culture_and_religion,Blessing and gratitude,public_interest,,safe,false,
Hausa,latin,Nigeria,Standard,web_public,https://fasahar-intanet.blogspot.com/,2026-02-19,"Assalamu alaikum Baban Sadiq, kuma na dauki dogon lokaci ina karanta shafin nan naka",culture_and_religion,Greeting and reading,public_interest,,safe,false,
Hausa,latin,Nigeria,Standard,web_public,https://fasahar-intanet.blogspot.com/,2026-02-19,Ba abin da za mu ce sai dai Allah ya saka maka da alheri,culture_and_religion,Blessings and divine guidance,public_interest,,safe,false,
Hausa,latin,Nigeria,Standard,web_public,https://fasahar-intanet.blogspot.com/,2026-02-19,Mutane suna karuwa sosai da abin da kake rubutawa a duk mako,livelihoods_and_work,social activity,public_interest,,safe,false,
Hausa,latin,Nigeria,Standard,web_public,https://fasahar-intanet.blogspot.com/,2026-02-19,"Ina son yin amfani da wannan dama don neman fahimta; me yasa idan mutum ya aika sako a daga wasu wayoyi kamar Nokia, za ka iya zuwa wani wuri ka ga kwafin sakon da ka aika ko ka tura, amma a Tecno ba haka abin yake ba?",media_and_online,using mobile phones,specialized_advice,,safe,false,
Hausa,latin,Nigeria,Standard,web_public,https://fasahar-intanet.blogspot.com/,2026-02-19,A huta lafiya,health,health and wellbeing,public_interest,,safe,false,
Hausa,latin,Nigeria,Kano,web_public,https://fasahar-intanet.blogspot.com/,2026-02-19,"Suna na Usman, ina cikin Lafiyan Barebari: [PHONE]",culture_and_religion,Introducing oneself,public_interest,,safe,true,
Hausa,latin,Nigeria,Standard,web_public,https://fasahar-intanet.blogspot.com/,2026-02-19,"Wa alaikumus salam, ina godiya matuka da wannan sako",culture_and_religion,Greeting and appreciation,public_interest,,safe,false,
